Date,Time,Run,Framework,Workload,Dataset,CPU Usage (%),CPU IO wait (%),CPU Idle (%),Memory Used (MB),Memory Used (%),Memory Cached (MB),IO Read/Write (tps),Execution Time (s)
2024-04-27 00:00:00,13:21:01,3.0,GridGraph,BFS100,live-journal,83.69,0.25,16.05,9777.2,54.48,10950.3,0.0,1.21
2024-04-27 00:00:00,13:21:02,4.0,GridGraph,BFS100,live-journal,83.43,0.0,16.57,9777.2,54.48,10950.3,0.0,1.2
2024-04-27 00:00:00,13:21:04,5.0,GridGraph,BFS100,live-journal,83.38,0.0,16.61,9777.2,54.48,10950.3,0.0,1.2
2024-04-27 00:00:00,13:21:05,1.0,GridGraph,WCC,live-journal,66.86,0.0,33.14,9713.2,54.12,10987.3,30200.0,1.1
2024-04-27 00:00:00,13:21:06,2.0,GridGraph,WCC,live-journal,69.23,0.0,30.78,9713.2,54.12,10987.3,0.0,1.01
2024-04-27 00:00:00,13:21:07,3.0,GridGraph,WCC,live-journal,68.52,0.0,31.48,9713.2,54.12,10987.3,0.0,1.03
2024-04-27 00:00:00,13:21:13,1.0,GridGraph,MIS,live-journal,90.72,0.0266667,9.25333,9755.86,54.36,10991.9,48.0,3.93
2024-04-27 00:00:00,13:21:17,2.0,GridGraph,MIS,live-journal,90.4967,0.0,9.50333,9777.2,54.48,10991.9,29.3333,3.92
2024-04-27 00:00:00,13:21:21,3.0,GridGraph,MIS,live-journal,91.0433,0.0,8.95667,9777.2,54.48,10991.9,34.6667,3.92
2024-04-27 00:00:00,13:21:25,4.0,GridGraph,MIS,live-journal,90.7633,0.0,9.23667,9777.2,54.48,10992.0,33.9867,3.92
2024-04-27 00:00:00,13:21:29,5.0,GridGraph,MIS,live-journal,90.8833,0.0266667,9.08667,9777.2,54.48,10992.0,29.3333,3.9
2024-04-27 00:00:00,13:21:36,1.0,GridGraph,Radii,live-journal,89.7771,0.06,10.1643,9777.2,54.48,11084.4,10845.7,7.48
2024-04-27 00:00:00,13:21:43,2.0,GridGraph,Radii,live-journal,90.4857,0.0114286,9.50143,9777.2,54.48,11084.5,1379.43,7.26
2024-04-27 00:00:00,13:21:51,3.0,GridGraph,Radii,live-journal,90.31,0.0,9.69,9777.2,54.48,11084.5,16.0,7.56
2024-04-27 00:00:00,13:21:59,4.0,GridGraph,Radii,live-journal,90.3543,0.0,9.64857,9777.2,54.48,11084.5,33.1429,7.58
2024-04-27 00:00:00,13:22:07,5.0,GridGraph,Radii,live-journal,85.8771,3.83286,10.2929,9777.2,54.48,11084.5,62037.7,7.93
2024-04-27 00:00:00,13:45:42,1.0,GridGraph,PageRank10,PayLevelDomain,4.98914,61.9764,33.0347,9775.28,54.4657,8402.21,27284.5,420.59
2024-04-27 00:00:00,13:52:28,2.0,GridGraph,PageRank10,PayLevelDomain,5.13114,67.3331,27.5355,9775.68,54.468,8368.2,21895.3,405.87
2024-04-27 00:00:00,13:59:17,3.0,GridGraph,PageRank10,PayLevelDomain,5.07675,65.299,29.6245,9775.57,54.4674,8229.72,22913.4,409.25
2024-04-27 00:00:00,14:06:01,4.0,GridGraph,PageRank10,PayLevelDomain,5.1106,63.8343,31.0551,9775.68,54.468,8185.45,20768.3,403.12
2024-04-27 00:00:00,14:13:03,5.0,GridGraph,PageRank10,PayLevelDomain,5.07251,65.9251,29.0029,9780.34,54.4918,6877.78,25245.8,422.78
2024-04-27 00:00:00,14:25:07,1.0,GridGraph,PageRank20,PayLevelDomain,5.52613,66.3616,28.1123,9789.36,54.545,5126.29,22335.1,723.84
2024-04-27 00:00:00,14:35:46,2.0,GridGraph,PageRank20,PayLevelDomain,5.99621,61.7806,32.2233,9791.92,54.5581,4345.16,22673.7,638.42
2024-04-27 00:00:00,14:41:32,3.0,GridGraph,PageRank20,PayLevelDomain,17.9446,54.2642,27.7919,9791.65,54.5566,5170.77,20402.7,345.93
2024-04-27 00:00:00,14:43:40,4.0,GridGraph,PageRank20,PayLevelDomain,65.5094,16.7098,17.7809,9795.63,54.5759,7688.96,27347.7,128.27
2024-04-27 00:00:00,14:45:07,5.0,GridGraph,PageRank20,PayLevelDomain,95.8129,0.717674,3.46953,9798.77,54.5919,6855.21,26405.8,86.66
2024-04-27 00:00:00,14:45:29,1.0,GridGraph,BFS0,PayLevelDomain,96.9467,0.206667,2.84714,9810.48,54.66,7077.24,6827.05,21.62
2024-04-27 00:00:00,14:45:50,2.0,GridGraph,BFS0,PayLevelDomain,98.1524,0.00761905,1.83857,9810.48,54.66,7077.28,31951.6,21.36
2024-04-27 00:00:00,14:46:12,3.0,GridGraph,BFS0,PayLevelDomain,98.0543,0.00380952,1.94095,9810.48,54.66,7077.32,1097.14,21.39
2024-04-27 00:00:00,14:46:33,4.0,GridGraph,BFS0,PayLevelDomain,97.2257,0.162381,2.61143,9810.48,54.66,7077.35,36097.9,21.63
2024-04-27 00:00:00,14:46:55,5.0,GridGraph,BFS0,PayLevelDomain,98.0462,0.00809524,1.94571,9810.48,54.66,7077.39,15967.6,21.38
2024-04-27 00:00:00,14:47:21,1.0,GridGraph,WCC,PayLevelDomain,91.9371,0.0175,8.04625,9805.15,54.63,7037.41,9.33333,24.22
2024-04-27 00:00:00,14:47:44,2.0,GridGraph,WCC,PayLevelDomain,92.8661,0.0291304,7.10435,9804.92,54.6287,6980.89,29187.8,23.3
2024-04-27 00:00:00,14:48:08,3.0,GridGraph,WCC,PayLevelDomain,92.1975,0.00666667,7.79625,9802.48,54.615,6980.95,27949.0,24.13
2024-04-27 00:00:00,14:48:32,4.0,GridGraph,WCC,PayLevelDomain,94.8235,0.0217391,5.15348,9804.92,54.6287,6981.02,14585.0,23.98
2024-04-27 00:00:00,14:48:57,5.0,GridGraph,WCC,PayLevelDomain,92.735,1.0625,6.20292,9805.15,54.63,6981.06,18865.0,24.86
2024-04-27 00:00:00,14:49:52,1.0,GridGraph,MIS,PayLevelDomain,92.6749,0.0332727,7.29164,9803.5,54.6207,7022.05,13719.4,55.07
2024-04-27 00:00:00,14:50:47,2.0,GridGraph,MIS,PayLevelDomain,92.6333,0.0136364,7.35291,9801.17,54.6076,7022.14,3057.31,55.02
2024-04-27 00:00:00,14:51:43,3.0,GridGraph,MIS,PayLevelDomain,92.4951,0.297273,7.20855,9803.5,54.6207,7022.23,8894.25,55.25
2024-04-27 00:00:00,14:52:38,4.0,GridGraph,MIS,PayLevelDomain,92.6362,0.0105455,7.354,9802.34,54.6142,7022.32,1532.5,55.1
2024-04-27 00:00:00,14:53:33,5.0,GridGraph,MIS,PayLevelDomain,92.6824,0.0287273,7.28909,9805.83,54.6338,7022.41,3058.33,55.15
2024-04-27 00:00:00,14:55:38,1.0,GridGraph,Radii,PayLevelDomain,96.158,0.408065,3.43387,9808.16,54.6469,6942.9,76557.7,124.66
2024-04-27 00:00:00,14:57:32,2.0,GridGraph,Radii,PayLevelDomain,96.185,1.38026,2.435,9809.92,54.6568,6943.11,84619.5,114.32
2024-04-27 00:00:00,14:59:40,3.0,GridGraph,Radii,PayLevelDomain,95.5168,1.57906,2.90422,9808.67,54.6498,6943.31,82504.2,128.23
2024-04-27 00:00:00,15:01:43,4.0,GridGraph,Radii,PayLevelDomain,95.5146,1.74309,2.74203,9809.17,54.6527,6943.51,79995.4,123.19
2024-04-27 00:00:00,15:03:43,5.0,GridGraph,Radii,PayLevelDomain,95.5439,2.15807,2.29739,9809.56,54.6551,6943.84,82279.1,119.71
2024-04-27 00:00:00,15:03:48,1.0,GridGraph,PageRank10,cit-Patents,51.94,0.0,48.06,9800.2,54.6,6998.88,0.0,1.24
2024-04-27 00:00:00,15:03:49,2.0,GridGraph,PageRank10,cit-Patents,55.41,0.0,44.58,9800.2,54.6,6998.88,0.0,1.19
2024-04-27 00:00:00,15:03:51,3.0,GridGraph,PageRank10,cit-Patents,54.04,0.0,45.95,9736.2,54.25,7021.75,0.0,1.22
2024-04-27 00:00:00,15:03:52,4.0,GridGraph,PageRank10,cit-Patents,53.99,0.0,46.01,9800.2,54.6,6998.89,0.0,1.2
2024-04-27 00:00:00,15:03:53,5.0,GridGraph,PageRank10,cit-Patents,53.93,0.0,46.08,9800.2,54.6,6998.89,0.0,1.21
2024-04-27 00:00:00,15:03:55,1.0,GridGraph,PageRank20,cit-Patents,57.045,0.085,42.87,9800.2,54.6,6998.9,56.0,2.19
2024-04-27 00:00:00,15:03:58,2.0,GridGraph,PageRank20,cit-Patents,56.215,0.0,43.785,9792.2,54.56,6998.9,0.0,2.25
2024-04-27 00:00:00,15:04:00,3.0,GridGraph,PageRank20,cit-Patents,55.975,0.0,44.03,9788.2,54.535,6998.9,0.0,2.24
2024-04-27 00:00:00,15:04:02,4.0,GridGraph,PageRank20,cit-Patents,56.205,2.65,41.14,9788.2,54.535,6998.91,3676.0,2.23
2024-04-27 00:00:00,15:04:04,5.0,GridGraph,PageRank20,cit-Patents,55.73,2.975,41.295,9768.2,54.425,7010.37,4176.0,2.24
2024-04-27 00:00:00,16:00:32,1.0,GridGraph,PageRank10,twitter-2010,3.75518,61.6844,34.5603,9798.95,54.5931,9442.55,15787.5,1013.68
2024-04-27 00:00:00,16:17:28,2.0,GridGraph,PageRank10,twitter-2010,3.78115,63.03,33.1892,9800.09,54.5994,9412.82,15891.3,1015.92
2024-04-27 00:00:00,16:34:52,3.0,GridGraph,PageRank10,twitter-2010,3.68564,66.1967,30.1177,9804.98,54.6288,9311.44,18158.9,1043.29
2024-04-27 00:00:00,16:51:47,4.0,GridGraph,PageRank10,twitter-2010,3.78798,65.9391,30.2731,9800.03,54.5993,9270.41,15604.0,1015.08
2024-04-27 00:00:00,17:08:28,5.0,GridGraph,PageRank10,twitter-2010,3.78543,65.2311,30.9836,9800.03,54.5993,9274.13,12517.0,1000.89
2024-04-27 00:00:00,17:40:49,1.0,GridGraph,PageRank20,twitter-2010,3.80906,63.3965,32.7948,9800.12,54.5998,9203.9,15821.5,1940.56
2024-04-27 00:00:00,18:12:44,2.0,GridGraph,PageRank20,twitter-2010,3.82364,59.4443,36.7323,9800.02,54.5992,9055.86,12960.7,1914.76
2024-04-27 00:00:00,18:44:56,3.0,GridGraph,PageRank20,twitter-2010,3.88203,61.0789,35.0392,9800.01,54.5992,8931.96,14675.7,1932.36
2024-04-27 00:00:00,19:17:22,4.0,GridGraph,PageRank20,twitter-2010,3.9239,64.0417,32.0347,9800.04,54.5993,8809.68,15770.9,1945.3
2024-04-27 00:00:00,19:50:09,5.0,GridGraph,PageRank20,twitter-2010,3.92433,63.7798,32.2961,9799.86,54.5984,8806.23,17477.4,1967.21
2024-04-27 00:00:00,20:08:02,1.0,GridGraph,BFS0,twitter-2010,2.6322,60.4259,36.942,9810.08,54.6599,8024.65,3903.23,1072.81
2024-04-27 00:00:00,20:26:00,2.0,GridGraph,BFS0,twitter-2010,2.65554,60.4574,36.8872,9810.09,54.66,7627.08,5118.73,1077.81
2024-04-27 00:00:00,20:43:58,3.0,GridGraph,BFS0,twitter-2010,2.64422,65.3374,32.0187,9810.12,54.6601,7052.91,4194.65,1077.26
2024-04-27 00:00:00,21:01:45,4.0,GridGraph,BFS0,twitter-2010,2.69839,60.5689,36.7327,9810.1,54.66,7054.28,3832.46,1067.45
2024-04-27 00:00:00,21:19:36,5.0,GridGraph,BFS0,twitter-2010,2.67,62.9294,34.4011,9810.1,54.66,7053.51,3805.33,1070.99
2024-04-27 00:00:00,21:37:31,1.0,GridGraph,BFS100,twitter-2010,2.70332,60.4449,36.8518,9810.12,54.6601,6840.56,4756.01,1074.72
2024-04-27 00:00:00,21:53:21,2.0,GridGraph,BFS100,twitter-2010,2.7382,65.4454,31.8164,9810.06,54.6598,5680.39,5122.2,949.87
2024-04-27 00:00:00,22:09:13,3.0,GridGraph,BFS100,twitter-2010,2.77108,63.6357,33.593,9810.1,54.66,4774.04,5348.6,950.99
2024-04-27 00:00:00,22:24:52,4.0,GridGraph,BFS100,twitter-2010,2.76064,63.23,34.0092,9810.1,54.66,4733.43,4350.23,939.09
2024-04-27 00:00:00,22:40:36,5.0,GridGraph,BFS100,twitter-2010,2.77631,62.9153,34.3084,9810.13,54.6601,4731.36,4764.97,944.53
2024-04-27 00:00:00,22:54:17,1.0,GridGraph,WCC,twitter-2010,3.40711,66.6336,29.9593,9809.94,54.6591,4574.26,3240.68,819.95
2024-04-27 00:00:00,23:06:28,2.0,GridGraph,WCC,twitter-2010,3.62067,68.837,27.5425,9809.67,54.6576,7948.37,3193.79,730.69
2024-04-27 00:00:00,23:16:57,3.0,GridGraph,WCC,twitter-2010,4.03357,62.5088,33.4574,9809.84,54.6583,6483.68,3566.34,628.92
2024-04-27 00:00:00,23:27:18,4.0,GridGraph,WCC,twitter-2010,4.00847,69.4641,26.5275,9810.0,54.6585,6107.46,4480.63,621.0
2024-04-27 00:00:00,23:37:38,5.0,GridGraph,WCC,twitter-2010,3.99581,67.7531,28.2509,9810.11,54.6591,6022.18,4324.47,620.5
2024-04-28 00:00:00,00:03:51,1.0,GridGraph,MIS,twitter-2010,3.19032,70.3716,26.4382,9809.53,54.6557,5839.81,2203.24,1572.33
2024-04-28 00:00:00,00:29:36,2.0,GridGraph,MIS,twitter-2010,3.21812,69.0938,27.6877,9819.07,54.7094,5619.36,2135.64,1544.48
2024-04-28 00:00:00,00:55:00,3.0,GridGraph,MIS,twitter-2010,3.23358,69.3422,27.4242,9818.98,54.7088,5476.36,2103.51,1524.49
2024-04-28 00:00:00,01:20:13,4.0,GridGraph,MIS,twitter-2010,3.26073,68.0903,28.6489,9818.88,54.7083,5385.57,2049.79,1513.13
2024-04-28 00:00:00,01:45:22,5.0,GridGraph,MIS,twitter-2010,3.25296,72.1372,24.61,9818.97,54.7088,5329.04,2111.71,1508.4
2024-04-28 00:00:00,02:18:02,1.0,GridGraph,Radii,twitter-2010,4.03327,74.9246,21.0335,9877.29,55.0324,4394.97,23829.6,1959.66
2024-04-28 00:00:00,02:46:04,2.0,GridGraph,Radii,twitter-2010,4.7907,77.6012,17.5892,9934.13,55.3533,5647.88,25961.2,1682.28
2024-04-28 00:00:00,03:11:34,3.0,GridGraph,Radii,twitter-2010,4.78518,77.647,17.568,9882.82,55.0695,5458.99,27553.7,1528.92
2024-04-28 00:00:00,03:36:33,4.0,GridGraph,Radii,twitter-2010,5.00985,77.1401,17.8503,9882.77,55.0692,5453.27,23569.7,1498.69
2024-04-28 00:00:00,04:02:44,5.0,GridGraph,Radii,twitter-2010,5.21803,81.5514,13.2308,9882.83,55.0695,5325.37,27464.5,1571.64
2024-04-28 00:00:00,08:11:21,1.0,GraphChi,PageRank10,soc-LiveJournal1,21.8268,1.51516,76.6594,13046.2,72.6906,10112.2,35042.3,31.87
2024-04-28 00:00:00,08:11:54,2.0,GraphChi,PageRank10,soc-LiveJournal1,22.11,2.11121,75.7779,13078.3,72.8685,10126.6,36621.8,33.23
2024-04-28 00:00:00,08:12:25,3.0,GraphChi,PageRank10,soc-LiveJournal1,21.8907,0.556667,77.5533,13094.3,72.9583,10119.5,19940.3,30.83
2024-04-28 00:00:00,08:12:57,4.0,GraphChi,PageRank10,soc-LiveJournal1,21.5666,2.35281,76.0816,13092.4,72.9484,10135.3,43424.5,32.12
2024-04-28 00:00:00,08:13:28,5.0,GraphChi,PageRank10,soc-LiveJournal1,21.8152,0.691613,77.4919,13088.1,72.9242,10111.8,19157.2,31.5
2024-04-28 00:00:00,08:14:19,1.0,GraphChi,PageRank20,soc-LiveJournal1,25.0424,0.8518,74.1068,13137.3,73.198,10057.2,24189.4,50.47
2024-04-28 00:00:00,08:15:09,2.0,GraphChi,PageRank20,soc-LiveJournal1,25.143,0.789,74.0686,13124.9,73.1284,10057.9,24201.4,50.25
2024-04-28 00:00:00,08:16:00,3.0,GraphChi,PageRank20,soc-LiveJournal1,25.1538,0.7604,74.0868,13110.1,73.0462,10058.0,24211.8,50.78
2024-04-28 00:00:00,08:16:51,4.0,GraphChi,PageRank20,soc-LiveJournal1,25.2072,3.8648,70.9282,13137.0,73.1964,10067.3,24582.2,50.61
2024-04-28 00:00:00,08:17:42,5.0,GraphChi,PageRank20,soc-LiveJournal1,25.0672,1.5384,73.3944,13139.9,73.2118,10054.1,24380.5,50.98
2024-04-28 00:00:00,08:18:15,1.0,GraphChi,ConnectedComponents,soc-LiveJournal1,22.8352,0.569091,76.597,13075.6,72.853,10089.2,21128.2,33.13
2024-04-28 00:00:00,08:18:48,2.0,GraphChi,ConnectedComponents,soc-LiveJournal1,22.8134,0.565,76.6206,13179.7,73.4334,10093.4,24100.5,32.93
2024-04-28 00:00:00,08:19:21,3.0,GraphChi,ConnectedComponents,soc-LiveJournal1,22.7778,0.564375,76.6581,13075.2,72.8516,10093.4,21729.0,32.94
2024-04-28 00:00:00,08:19:54,4.0,GraphChi,ConnectedComponents,soc-LiveJournal1,22.8027,0.598788,76.5991,13084.4,72.9024,10089.3,23385.2,33.18
2024-04-28 00:00:00,08:20:28,5.0,GraphChi,ConnectedComponents,soc-LiveJournal1,22.9236,0.748182,76.3294,13113.7,73.067,10089.5,23382.1,33.18
2024-04-28 00:00:00,08:20:29,1.0,GraphChi,ConnectedComponentsU,soc-LiveJournal1,30.58,0.0,69.42,13583.2,75.68,9950.88,16.0,1.6
2024-04-28 00:00:00,08:20:31,2.0,GraphChi,ConnectedComponentsU,soc-LiveJournal1,30.29,0.0,69.71,13583.2,75.68,9950.88,0.0,1.61
2024-04-28 00:00:00,08:20:33,3.0,GraphChi,ConnectedComponentsU,soc-LiveJournal1,30.52,0.0,69.47,13583.2,75.68,9950.89,0.0,1.62
2024-04-28 00:00:00,08:20:34,4.0,GraphChi,ConnectedComponentsU,soc-LiveJournal1,30.04,0.0,69.97,13583.2,75.68,9950.9,48.0,1.66
2024-04-28 00:00:00,08:20:36,5.0,GraphChi,ConnectedComponentsU,soc-LiveJournal1,30.39,0.0,69.62,13583.2,75.68,9950.9,0.0,1.56
2024-04-28 00:00:00,08:20:49,1.0,GraphChi,MinimumSpanningForest,soc-LiveJournal1,8.23,4.92308,86.8508,12914.8,71.9577,10635.1,113778.0,13.65
2024-04-28 00:00:00,08:21:03,2.0,GraphChi,MinimumSpanningForest,soc-LiveJournal1,8.11385,7.79308,84.0892,12891.6,71.8292,10951.2,204511.0,13.67
2024-04-28 00:00:00,08:21:17,3.0,GraphChi,MinimumSpanningForest,soc-LiveJournal1,8.01615,7.52692,84.4577,12913.5,71.9508,10835.5,191045.0,13.69
2024-04-28 00:00:00,08:21:31,4.0,GraphChi,MinimumSpanningForest,soc-LiveJournal1,7.87385,8.40077,83.7269,12911.7,71.9408,10838.4,211793.0,13.81
2024-04-28 00:00:00,08:21:45,5.0,GraphChi,MinimumSpanningForest,soc-LiveJournal1,7.93154,7.95231,84.1146,12923.1,72.0046,10842.3,220591.0,13.88
2024-04-28 00:00:00,08:23:10,1.0,GraphChi,StronglyConnectedComponents,soc-LiveJournal1,31.0864,3.53118,65.3818,12889.3,71.8154,10111.9,120305.0,85.21
2024-04-28 00:00:00,08:24:31,2.0,GraphChi,StronglyConnectedComponents,soc-LiveJournal1,32.0268,2.10383,65.8684,12877.8,71.753,10064.6,99764.2,81.22
2024-04-28 00:00:00,08:25:46,3.0,GraphChi,StronglyConnectedComponents,soc-LiveJournal1,34.5954,0.863649,64.5412,12890.9,71.8242,10016.9,80270.5,74.97
2024-04-28 00:00:00,08:27:00,4.0,GraphChi,StronglyConnectedComponents,soc-LiveJournal1,34.6309,0.79473,64.5745,12871.5,71.7176,10012.1,80262.8,74.45
2024-04-28 00:00:00,08:28:16,5.0,GraphChi,StronglyConnectedComponents,soc-LiveJournal1,34.3839,0.755867,64.8591,12871.4,71.7149,10012.3,79212.1,75.45
2024-04-28 00:00:00,08:28:57,1.0,GraphChi,TriangleCounting10,soc-LiveJournal1,22.2195,1.72439,76.0544,13186.0,73.4698,10196.1,46321.8,41.21
2024-04-28 00:00:00,08:29:40,2.0,GraphChi,TriangleCounting10,soc-LiveJournal1,21.4074,2.98163,75.6107,13179.8,73.4349,10243.7,70287.8,43.09
2024-04-28 00:00:00,08:30:24,3.0,GraphChi,TriangleCounting10,soc-LiveJournal1,21.4235,3.3786,75.1977,13184.4,73.46,10184.0,70404.3,43.31
2024-04-28 00:00:00,08:31:06,4.0,GraphChi,TriangleCounting10,soc-LiveJournal1,21.7771,3.88571,74.3374,13156.7,73.3062,10195.8,72372.0,42.79
2024-04-28 00:00:00,08:31:50,5.0,GraphChi,TriangleCounting10,soc-LiveJournal1,21.286,3.29233,75.4207,13179.6,73.4342,10193.2,70450.8,43.16
2024-04-28 00:00:00,08:32:33,1.0,GraphChi,TriangleCounting20,soc-LiveJournal1,21.1928,3.59279,75.2135,13167.0,73.363,10190.3,70511.8,43.63
2024-04-28 00:00:00,08:33:16,2.0,GraphChi,TriangleCounting20,soc-LiveJournal1,21.6576,3.34452,74.9969,13149.3,73.2643,10206.9,72049.0,42.82
2024-04-28 00:00:00,08:33:59,3.0,GraphChi,TriangleCounting20,soc-LiveJournal1,21.2919,3.12349,75.5847,13193.5,73.5112,10193.0,70463.8,43.14
2024-04-28 00:00:00,08:34:43,4.0,GraphChi,TriangleCounting20,soc-LiveJournal1,21.1849,3.63302,75.1802,13182.2,73.4472,10180.4,70439.4,43.64
2024-04-28 00:00:00,08:35:26,5.0,GraphChi,TriangleCounting20,soc-LiveJournal1,21.2065,3.56395,75.2284,13209.1,73.5974,10178.9,70517.6,43.31
2024-04-28 00:00:00,08:36:36,1.0,GraphChi,PageRank10,com-orkut,18.1399,4.25971,77.601,13065.7,72.7984,9992.25,75824.5,69.98
2024-04-28 00:00:00,08:37:32,2.0,GraphChi,PageRank10,com-orkut,22.2409,2.77618,74.9829,13144.9,73.24,9213.71,65809.5,55.53
2024-04-28 00:00:00,08:38:26,3.0,GraphChi,PageRank10,com-orkut,22.7915,2.64283,74.5657,13165.5,73.3545,9110.74,64794.8,53.92
2024-04-28 00:00:00,08:39:21,4.0,GraphChi,PageRank10,com-orkut,22.5404,2.63164,74.8287,13212.3,73.6153,9113.93,64890.5,55.15
2024-04-28 00:00:00,08:40:14,5.0,GraphChi,PageRank10,com-orkut,23.0504,2.44,74.5089,13176.3,73.4145,9112.37,63740.8,53.56
2024-04-28 00:00:00,08:41:42,1.0,GraphChi,PageRank20,com-orkut,26.4867,1.37989,72.1344,13227.6,73.7014,8985.43,36626.2,87.1
2024-04-28 00:00:00,08:43:08,2.0,GraphChi,PageRank20,com-orkut,26.5729,1.52605,71.9009,13212.1,73.6147,8992.17,43316.5,86.81
2024-04-28 00:00:00,08:44:36,3.0,GraphChi,PageRank20,com-orkut,26.3895,1.60713,72.003,13212.3,73.6159,8991.96,45549.8,87.65
2024-04-28 00:00:00,08:46:03,4.0,GraphChi,PageRank20,com-orkut,26.4923,1.49862,72.01,13240.2,73.7716,8988.72,41479.1,87.14
2024-04-28 00:00:00,08:47:30,5.0,GraphChi,PageRank20,com-orkut,26.5798,1.4357,71.9849,13168.7,73.374,8990.25,43217.0,86.71
2024-04-28 00:00:00,08:48:50,1.0,GraphChi,CommunityDetection,com-orkut,20.8954,2.25949,76.8447,12941.7,72.1077,9224.75,77249.7,79.88
2024-04-28 00:00:00,08:50:10,2.0,GraphChi,CommunityDetection,com-orkut,20.9774,2.31125,76.7115,12943.5,72.1184,9058.64,76327.0,80.35
2024-04-28 00:00:00,08:51:32,3.0,GraphChi,CommunityDetection,com-orkut,20.6623,3.0558,76.2819,12993.8,72.3979,9046.93,75364.7,81.7
2024-04-28 00:00:00,08:52:56,4.0,GraphChi,CommunityDetection,com-orkut,19.7359,2.84,77.4236,12998.4,72.4245,9087.95,73503.6,83.99
2024-04-28 00:00:00,08:54:16,5.0,GraphChi,CommunityDetection,com-orkut,20.9135,2.33263,76.7536,13005.9,72.4661,9036.12,76332.7,80.27
2024-04-28 00:00:00,08:54:59,1.0,GraphChi,ConnectedComponents,com-orkut,17.134,3.42881,79.4364,13220.8,73.6633,9010.65,89470.9,42.5
2024-04-28 00:00:00,08:55:42,2.0,GraphChi,ConnectedComponents,com-orkut,16.754,3.69744,79.5479,13198.0,73.5363,9031.95,88527.8,43.56
2024-04-28 00:00:00,08:56:27,3.0,GraphChi,ConnectedComponents,com-orkut,16.8202,3.48545,79.6945,13230.1,73.7134,9002.7,86559.3,44.03
2024-04-28 00:00:00,08:57:05,4.0,GraphChi,ConnectedComponents,com-orkut,18.6621,2.05684,79.2816,13179.5,73.4334,8915.12,57872.4,38.37
2024-04-28 00:00:00,08:57:48,5.0,GraphChi,ConnectedComponents,com-orkut,16.8753,3.4986,79.6256,13212.2,73.6153,9004.26,88543.8,43.16
2024-04-28 00:00:00,08:58:09,1.0,GraphChi,ConnectedComponentsU,com-orkut,10.665,2.7035,86.6305,13329.5,74.2685,8909.54,98980.4,20.87
2024-04-28 00:00:00,08:58:11,2.0,GraphChi,ConnectedComponentsU,com-orkut,32.19,0.04,67.765,14171.0,78.96,8247.28,0.0,2.46
2024-04-28 00:00:00,08:58:14,3.0,GraphChi,ConnectedComponentsU,com-orkut,32.265,0.375,67.36,14171.0,78.96,8247.29,148.0,2.46
2024-04-28 00:00:00,08:58:17,4.0,GraphChi,ConnectedComponentsU,com-orkut,32.36,0.0,67.64,14171.0,78.96,8247.3,0.0,2.52
2024-04-28 00:00:00,08:58:19,5.0,GraphChi,ConnectedComponentsU,com-orkut,32.22,0.04,67.735,14171.0,78.96,8247.31,0.0,2.52
2024-04-28 00:00:00,08:58:44,1.0,GraphChi,MinimumSpanningForest,com-orkut,7.41458,7.7075,84.8792,12994.5,72.4008,9288.91,164792.0,24.64
2024-04-28 00:00:00,08:59:09,2.0,GraphChi,MinimumSpanningForest,com-orkut,7.1228,9.8492,83.0288,12980.1,72.3208,8189.52,233172.0,25.44
2024-04-28 00:00:00,08:59:34,3.0,GraphChi,MinimumSpanningForest,com-orkut,7.53833,10.1558,82.3054,12957.6,72.195,8043.9,253440.0,24.46
2024-04-28 00:00:00,08:59:58,4.0,GraphChi,MinimumSpanningForest,com-orkut,7.41833,10.3654,82.2158,12940.5,72.1,8059.45,259247.0,24.28
2024-04-28 00:00:00,09:00:22,5.0,GraphChi,MinimumSpanningForest,com-orkut,7.24917,10.3971,82.3546,12935.1,72.07,8001.66,264777.0,24.14
2024-04-28 00:00:00,12:50:06,1.0,GraphChi,TriangleCounting10,com-orkut,27.1762,5.80757,67.0168,12613.4,70.2791,6360.99,124090.0,74.09
2024-04-28 00:00:00,12:51:19,2.0,GraphChi,TriangleCounting10,com-orkut,27.7779,6.06082,66.1612,12624.6,70.3407,5697.12,131479.0,73.66
2024-04-28 00:00:00,12:52:33,3.0,GraphChi,TriangleCounting10,com-orkut,27.5888,5.95945,66.4521,12655.4,70.5126,5599.17,130576.0,73.32
2024-04-28 00:00:00,12:53:47,4.0,GraphChi,TriangleCounting10,com-orkut,27.3092,6.16703,66.5228,12661.4,70.5461,5588.73,133410.0,74.05
2024-04-28 00:00:00,12:55:01,5.0,GraphChi,TriangleCounting10,com-orkut,27.6018,5.94233,66.4564,12683.9,70.6716,5387.61,130564.0,73.96
2024-04-28 00:00:00,12:56:13,1.0,GraphChi,TriangleCounting20,com-orkut,28.0387,5.63347,66.3276,12685.2,70.6792,5303.4,124700.0,72.39
2024-04-28 00:00:00,12:57:27,2.0,GraphChi,TriangleCounting20,com-orkut,27.5532,5.80274,66.6437,12675.9,70.6259,5174.37,128265.0,73.58
2024-04-28 00:00:00,12:58:39,3.0,GraphChi,TriangleCounting20,com-orkut,28.0119,5.56514,66.4232,12622.6,70.3289,5082.86,129055.0,72.14
2024-04-28 00:00:00,12:59:51,4.0,GraphChi,TriangleCounting20,com-orkut,28.3561,5.72099,65.9232,12652.3,70.4954,5079.16,131622.0,71.56
